source_file,batch_id,run_timestamp,line_number,paper_id,title,paper_url,published,lead_author,lead_author_surname,author_surnames,authors_full,relevance_score,is_relevant,summary,key_insight,present_in_lit_review
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,8,1804.06083v2,Asymmetric fitting function for condensed-phase Raman spectroscopy,http://arxiv.org/abs/1804.06083v2,2018-04-17T07:38:33+00:00,Vitaly I. Korepanov,Korepanov,Korepanov; Sedlovets,Vitaly I. Korepanov; Darya M. Sedlovets,0,False,"This paper introduces an asymmetric fitting function for Raman spectroscopy in condensed matter physics, with no connection to actuarial reserving or insurance claims modeling.",The proposed asymmetric pseudo-Voigt function improves spectral peak fitting in materials science but offers no practical value for claims reserving or actuarial machine learning.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,9,2408.00003v1,Bonus-malus Systems vs Delays in Claims Reporting and Settlement: Analysis of Ruin Probabilities,http://arxiv.org/abs/2408.00003v1,2024-07-17T22:48:36+00:00,Dhiti Osatakul,Osatakul,Osatakul; Li; Wu,Dhiti Osatakul; Shuanming Li; Xueyuan Wu,3,False,"The paper models ruin probabilities under bonus-malus systems with delayed by-claims, focusing on premium adjustments and correlation effects rather than reserving methodology or claim development.","Delayed settlement of by-claims can paradoxically reduce ruin probabilities, but the paper's focus on pricing and risk models limits its direct applicability to claims reserving practice.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,10,1909.00339v1,Estimation of the detected background by the future gamma-ray transient mission CAMELOT,http://arxiv.org/abs/1909.00339v1,2019-09-01T07:07:53+00:00,J. Ripa,Ripa,Ripa; Galgóczi; Werner; Pál; Ohno; Mészáros; Mizuno; Tarcai; Torigoe; Uchida; Fukazawa; Takahashi; Nakazawa; Hirade; Hirose; Hisadomi; Enoto; Odaka; Ichinohe; Frei; Kiss,J. Ripa; G. Galgóczi; N. Werner; A. Pál; M. Ohno; L. Mészáros; T. Mizuno; N. Tarcai; K. Torigoe; N. Uchida; Y. Fukazawa; H. Takahashi; K. Nakazawa; N. Hirade; K. Hirose; S. Hisadomi; T. Enoto; H. Odaka; Y. Ichinohe; Z. Frei; L. Kiss,0,False,This paper focuses on background radiation estimation for a gamma-ray satellite mission and has no connection to actuarial claims reserving or insurance loss modeling.,"The research is entirely unrelated to general insurance reserving, machine learning applications in actuarial science, or any practical reserving methodology.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,11,2510.04556v2,Model Monitoring: A General Framework with an Application to Non-life Insurance Pricing,http://arxiv.org/abs/2510.04556v2,2025-10-06T07:41:09+00:00,Alexej Brauer,Brauer,Brauer; Menzel; Wüthrich,Alexej Brauer; Paul Menzel; Mario V. Wüthrich,5,False,"The paper presents a model monitoring framework for non-life insurance pricing, focusing on concept drift detection using Gini scores and calibration tests, with limited direct application to claims reserving.","While methodologically rigorous, the paper's focus on pricing model monitoring offers only indirect relevance to reserving, as it does not address claim development, IBNR/RBNS, or reserve uncertainty quantification.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,12,2505.17360v1,The Quasi-Polynomial Low-Degree Conjecture is False,http://arxiv.org/abs/2505.17360v1,2025-05-23T00:30:55+00:00,Rares-Darius Buhai,Buhai,Buhai; Hsieh; Jain; Kothari,Rares-Darius Buhai; Jun-Ting Hsieh; Aayush Jain; Pravesh K. Kothari,0,False,"This paper disproves a theoretical conjecture in average-case complexity related to low-degree moments and distinguishing algorithms, with no connection to actuarial reserving or insurance claims modeling.","The paper demonstrates that vanishing low-degree advantage does not imply computational hardness, challenging a foundational heuristic in theoretical computer science but offering no practical value for claims reserving.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,13,2404.07248v1,Parametric estimation of conditional Archimedean copula generators for censored data,http://arxiv.org/abs/2404.07248v1,2024-04-10T15:40:55+00:00,Marie Michaelides,Michaelides,Michaelides; Cossette; Pigeon,Marie Michaelides; Hélène Cossette; Mathieu Pigeon,6,False,"The paper introduces a conditional Archimedean copula generator estimation method for censored data, applied to claims reserving to better capture dependence structures influenced by covariates.",Modeling dependence via conditional copula generators with covariates can improve the accuracy of reserving models by relaxing rigid dependence assumptions.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,14,2602.20412v1,SimLBR: Learning to Detect Fake Images by Learning to Detect Real Images,http://arxiv.org/abs/2602.20412v1,2026-02-23T23:22:41+00:00,Aayush Dhakal,Dhakal,Dhakal; Khanal; Sastry; Arndt; Dias; Lunga; Jacobs,Aayush Dhakal; Subash Khanal; Srikumar Sastry; Jacob Arndt; Philipe Ambrozio Dias; Dalton Lunga; Nathan Jacobs,0,False,"This paper focuses on detecting AI-generated fake images using a novel regularization technique, with no connection to claims reserving, loss modelling, or actuarial applications.","The method improves fake image detection by learning a tight boundary around real image distributions, but offers no practical value for actuarial reserving research or practice.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,15,2307.05366v1,From academic to media capital: To what extent does the scientific reputation of universities translate into Wikipedia attention?,http://arxiv.org/abs/2307.05366v1,2023-07-11T15:46:20+00:00,Wenceslao Arroyo-Machado,Arroyo-Machado,Arroyo-Machado; Díaz-Faes; Herrera-Viedma; Costas,Wenceslao Arroyo-Machado; Adrián A. Díaz-Faes; Enrique Herrera-Viedma; Rodrigo Costas,0,False,"This paper examines how scientific reputation of universities correlates with Wikipedia attention, using Leiden Ranking indicators and analyzing regional and linguistic variations.","Scientific productivity, impact, and collaboration show curvilinear effects on public attention, suggesting non-reputational factors also drive societal interest in universities.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,16,2103.05526v1,Using AoI Forecasts in Communicating and Robust Distributed Model-Predictive Control,http://arxiv.org/abs/2103.05526v1,2021-03-09T16:10:13+00:00,Jannik Hahn,Hahn,Hahn; Schoeffauer; Wunder; Stursberg,Jannik Hahn; Richard Schoeffauer; Gerhard Wunder; Olaf Stursberg,0,False,"This paper focuses on distributed control systems and communication scheduling in cyber-physical systems, with no connection to actuarial reserving or insurance claims modeling.",The paper advances robust distributed control using age-of-information forecasts but offers no practical value for claims reserving or actuarial applications.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,17,2406.10733v1,A Laplace transform-based test for the equality of positive semidefinite matrix distributions,http://arxiv.org/abs/2406.10733v1,2024-06-15T20:41:52+00:00,Žikica Lukić,Lukić,Lukić,Žikica Lukić,3,False,"The paper introduces a statistical test for comparing matrix distributions using Laplace transforms, with applications demonstrated on insurance data, but does not focus on claims reserving or reserve estimation.","While applicable to insurance data, the method lacks direct relevance to actuarial reserving tasks such as IBNR estimation, claim development modeling, or probabilistic forecasting.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,18,1810.07211v4,A Subsampling Line-Search Method with Second-Order Results,http://arxiv.org/abs/1810.07211v4,2018-10-16T18:07:42+00:00,El-houcine Bergou,Bergou,Bergou; Diouane; Kunc; Kungurtsev; Royer,El-houcine Bergou; Youssef Diouane; Vladimir Kunc; Vyacheslav Kungurtsev; Clément W. Royer,2,False,"This paper presents a stochastic optimization method using subsampling and line-search for nonconvex problems, with theoretical guarantees and empirical results on general machine learning tasks.","The method enables efficient escape from saddle points in nonconvex optimization using subsampled gradients and Newton-type directions, but offers no direct application or validation in claims reserving contexts.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,19,2511.14441v1,Skewness-Robust Causal Discovery in Location-Scale Noise Models,http://arxiv.org/abs/2511.14441v1,2025-11-18T12:40:41+00:00,Daniel Klippert,Klippert,Klippert; Marx,Daniel Klippert; Alexander Marx,2,False,"The paper introduces SkewD, a causal discovery method for location-scale noise models that handles skewed noise distributions, improving reliability over normal-distribution-based approaches in bivariate settings.","SkewD enables more robust causal inference in bivariate models under skewed noise, but offers minimal direct or transferable value to actuarial claims reserving practice.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,20,2306.09020v1,Distributionally Robust Stratified Sampling for Stochastic Simulations with Multiple Uncertain Input Models,http://arxiv.org/abs/2306.09020v1,2023-06-15T10:28:06+00:00,Seung Min Baik,Baik,Baik; Byon; Ko,Seung Min Baik; Eunshin Byon; Young Myoung Ko,4,False,"The paper introduces a distributionally robust stratified sampling method for stochastic simulations under uncertain input models, using bi-level optimization and Bayesian methods to minimize worst-case variance.",This approach improves simulation robustness under input model uncertainty but lacks direct application or validation in claims reserving contexts.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,21,1912.02423v2,Generative Synthesis of Insurance Datasets,http://arxiv.org/abs/1912.02423v2,2019-12-05T07:49:31+00:00,Kevin Kuo,Kuo,Kuo,Kevin Kuo,7,True,"The paper introduces a CTGAN-based workflow to generate synthetic insurance datasets, evaluated for ML efficacy and statistical fidelity, with an R interface to encourage adoption by actuaries.","Synthetic insurance datasets generated via CTGAN can support actuarial research and model development when real data is unavailable, provided they preserve key statistical properties and model stability.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,22,1606.08321v1,Regular variation of a random length sequence of random variables and application to risk assessment,http://arxiv.org/abs/1606.08321v1,2016-06-27T15:35:53+00:00,Charles Tillier,Tillier,Tillier; Wintenberger,Charles Tillier; Olivier Wintenberger,4,False,"The paper develops a theoretical framework for regular variation of random-length sequences and applies it to risk measures, including a brief mention of non-life insurance applications.","While the paper touches on non-life insurance, its focus is on abstract asymptotic theory with limited direct applicability to practical claims reserving or model development.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,23,2407.15177v1,Measurements of the Safety Function Response Time on a Private 5G and IO-Link Wireless Testbed,http://arxiv.org/abs/2407.15177v1,2024-07-21T14:25:29+00:00,Henry Beuster,Beuster,Beuster; Tebbe; Doebbert; Scholl,Henry Beuster; Kevin Tebbe; Thomas Doebbert; Gerd Scholl,0,False,"This paper focuses on safety function response times in industrial automation using private 5G and IO-Link Wireless, with no connection to actuarial claims reserving or loss modelling.","The research is entirely unrelated to general insurance reserving, offering no practical value or transferable methodology for the IFoA Working Party.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,24,2105.14682v1,Zero-shot Fact Verification by Claim Generation,http://arxiv.org/abs/2105.14682v1,2021-05-31T03:13:52+00:00,Liangming Pan,Pan,Pan; Chen; Xiong; Kan; Wang,Liangming Pan; Wenhu Chen; Wenhan Xiong; Min-Yen Kan; William Yang Wang,1,False,"This paper introduces a method for generating synthetic claims to train fact verification models, reducing reliance on manually annotated data, but it is unrelated to insurance claims reserving or actuarial practice.","The QACG framework enables zero-shot fact verification using automatically generated claims from Wikipedia, with no application to reserving, loss estimation, or actuarial modeling.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,25,1611.02668v1,Computing the Laplace eigenvalue and level of Maass cusp forms,http://arxiv.org/abs/1611.02668v1,2016-11-08T19:42:34+00:00,Paul Savala,Savala,Savala,Paul Savala,0,False,"This paper focuses on computing properties of Maass cusp forms in number theory and has no connection to actuarial reserving, claims development, or machine learning applications in insurance.",The paper advances pure mathematical theory in automorphic forms but offers no practical value for claims reserving or actuarial modeling.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,26,2411.12784v1,Cancer incidence estimation from mortality data: a validation study within a population-based cancer registry,http://arxiv.org/abs/2411.12784v1,2024-11-19T10:00:44+00:00,Daniel Redondo-Sánchez,Redondo-Sánchez,Redondo-Sánchez; Rodríguez-Barranco; Ameijide; Alonso; Fernández-Navarro; Jiménez-Moleón; Sánchez,Daniel Redondo-Sánchez; Miguel Rodríguez-Barranco; Alberto Ameijide; Francisco J. Alonso; Pablo Fernández-Navarro; Jose Juan Jiménez-Moleón; María-José Sánchez,2,False,"This paper evaluates a method for estimating cancer incidence from mortality data using Bayesian generalized linear mixed models, with no connection to insurance claims reserving or actuarial practice.","The IMR method with constant trend assumptions performed best for several cancer sites, but the study has no practical relevance to general insurance reserving or loss prediction.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,27,1907.10271v1,Multilevel Monte Carlo Simulations of Composite Structures with Uncertain Manufacturing Defects,http://arxiv.org/abs/1907.10271v1,2019-07-24T07:15:55+00:00,T. J. Dodwell,Dodwell,Dodwell; Kinston; Butler; Haftka; Kim; Scheichl,T. J. Dodwell; S. Kinston; R. Butler; R. T. Haftka; Nam H. Kim; R. Scheichl,2,False,"The paper applies Multilevel Monte Carlo methods to estimate failure probabilities in composite materials under manufacturing defects, achieving massive computational speedups but with no connection to insurance claims reserving or actuarial practice.","While computationally impressive, the paper's focus on structural engineering failure analysis offers negligible practical value for actuarial reserving research or practice.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,28,2406.03252v2,Continuous-time modeling and bootstrap for chain-ladder reserving,http://arxiv.org/abs/2406.03252v2,2024-06-05T13:30:45+00:00,Nicolas Baradel,Baradel,Baradel,Nicolas Baradel,8,True,This paper extends Mack's chain-ladder model using a continuous-time stochastic differential equation and proposes a bootstrap method that naturally captures asymmetry and non-negativity in reserve distributions.,The continuous-time framework improves reserve uncertainty estimation by inherently modeling claim development dynamics without requiring ad hoc assumptions.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,29,1806.01928v3,A unified study of nonparametric inference for monotone functions,http://arxiv.org/abs/1806.01928v3,2018-06-05T20:27:41+00:00,Ted Westling,Westling,Westling; Carone,Ted Westling; Marco Carone,4,False,"The paper provides a theoretical framework for nonparametric inference on monotone functions, with applications to density and hazard estimation under censoring, but lacks direct connection to claims reserving or actuarial practice.","While theoretically rigorous, the paper's focus on general monotone function estimation offers limited practical value for actuarial reserving without explicit application to RBNS/IBNR, claim development, or reserve uncertainty.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,30,2212.07802v1,Chaotic Variational Auto Encoder based One Class Classifier for Insurance Fraud Detection,http://arxiv.org/abs/2212.07802v1,2022-12-15T13:15:45+00:00,K. S. N. V. K. Gangadhar,Gangadhar,Gangadhar; Kumar; Vivek; Ravi,K. S. N. V. K. Gangadhar; B. Akhil Kumar; Yelleti Vivek; Vadlamani Ravi,2,False,"This paper proposes a chaotic variational autoencoder for one-class classification in insurance fraud detection, showing improved performance over standard VAEs on health and auto datasets.","While technically innovative, the paper focuses on fraud detection rather than claims reserving, making it of limited practical relevance to the IFoA Working Party's core objectives.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,31,1708.00059v1,Asymptotically optimal private estimation under mean square loss,http://arxiv.org/abs/1708.00059v1,2017-07-31T20:31:03+00:00,Min Ye,Ye,Ye; Barg,Min Ye; Alexander Barg,1,False,"This paper focuses on asymptotically optimal private estimation under differential privacy constraints for discrete distributions, with no connection to claims reserving or actuarial practice.",The paper provides theoretical guarantees for private distribution estimation under mean square loss but offers no practical value for actuarial reserving or insurance applications.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,32,2404.10275v1,OptiGrad: A Fair and more Efficient Price Elasticity Optimization via a Gradient Based Learning,http://arxiv.org/abs/2404.10275v1,2024-04-16T04:21:59+00:00,Vincent Grari,Grari,Grari; Detyniecki,Vincent Grari; Marcin Detyniecki,2,False,"The paper focuses on optimizing insurance pricing for profit and fairness using gradient-based methods, not on claims reserving or loss estimation.",This work advances pricing optimization with fairness constraints but offers no direct value to actuarial reserving research or practice.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,33,2004.13455v1,DTCA: Decision Tree-based Co-Attention Networks for Explainable Claim Verification,http://arxiv.org/abs/2004.13455v1,2020-04-28T12:19:46+00:00,Lianwei Wu,Wu,Wu; Rao; Zhao; Liang; Nazir,Lianwei Wu; Yuan Rao; Yongqiang Zhao; Hao Liang; Ambreen Nazir,2,False,"The paper introduces a decision tree and co-attention model for explainable claim verification in social media rumor detection, not insurance claims reserving.","While innovative for explainable AI in rumor detection, the method has minimal direct or transferable value to actuarial reserving practice.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,34,2004.06150v1,Assessing the Performance of the Discrete Generalised Pareto Distribution in Modelling Non-Life Insurance Claims,http://arxiv.org/abs/2004.06150v1,2020-04-13T18:44:04+00:00,S. K-B. Dzidzornu,Dzidzornu,Dzidzornu; Minkah,S. K-B. Dzidzornu; R. Minkah,5,False,"The paper fits a discrete generalised Pareto distribution to non-life insurance claims data and shows it outperforms the negative binomial distribution using information criteria, but does not address reserving, claim development, or uncertainty quantification.","While the discrete generalised Pareto distribution fits claims frequency better than negative binomial in this study, its relevance to actuarial reserving practice is limited due to lack of connection to reserve estimation, run-off triangles, or predictive uncertainty.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,35,2405.06261v4,On Improving the Composition Privacy Loss in Differential Privacy for Fixed Estimation Error,http://arxiv.org/abs/2405.06261v4,2024-05-10T06:24:35+00:00,V. Arvind Rameshwar,Rameshwar,Rameshwar; Tandon,V. Arvind Rameshwar; Anshoo Tandon,1,False,"The paper focuses on improving differential privacy for releasing statistics from heterogeneous datasets, with no direct connection to claims reserving or actuarial practice.",The work advances privacy-preserving statistical release under user contribution heterogeneity but offers no practical value for actuarial reserving or loss forecasting.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,36,2502.11788v2,Comparison of offset and ratio weighted regressions in tweedie models with application to mid-term cancellations,http://arxiv.org/abs/2502.11788v2,2025-02-17T13:26:36+00:00,Boucher Jean-Philippe,Jean-Philippe,Jean-Philippe; Raïssa,Boucher Jean-Philippe; Coulibaly Raïssa,5,False,"The paper compares offset and ratio weighting in Tweedie models for premium estimation under variable exposure, with implications for mid-term cancellations in auto insurance.","While the offset approach is asymptotically more efficient, the ratio approach better maintains portfolio-level financial balance under heterogeneous or truncated exposures from policy cancellations.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,37,2410.04369v1,Deviance Voronoi Residuals for Space-Time Point Process Models: An Application to Earthquake Insurance Risk,http://arxiv.org/abs/2410.04369v1,2024-10-06T06:05:26+00:00,Roba Bairakdar,Bairakdar,Bairakdar; Dupuis; Mailhot,Roba Bairakdar; Debbie Dupuis; Melina Mailhot,5,False,"The paper introduces deviance Voronoi residuals for spatio-temporal point process models applied to earthquake insurance risk, with a focus on capital adequacy and simulation-based loss estimation.","While methodologically interesting for spatial risk modeling, the paper's focus on catastrophe capital requirements and hazard maps limits its direct applicability to general claims reserving practice.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,38,2104.11900v1,Matrix Normal Cluster-Weighted Models,http://arxiv.org/abs/2104.11900v1,2021-04-24T07:48:58+00:00,Salvatore D. Tomarchio,Tomarchio,Tomarchio; McNicholas; Punzo,Salvatore D. Tomarchio; Paul D. McNicholas; Antonio Punzo,6,False,"The paper extends cluster-weighted models to matrix-normal data, with an application to the Italian non-life insurance market, offering a structured approach to clustering multivariate time-series or spatially indexed insurance data.","Matrix normal cluster-weighted models can capture complex dependencies in multi-dimensional insurance data, potentially aiding reserving by grouping similar claim development patterns while accounting for covariate structure.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,39,2310.11471v2,Modeling lower-truncated and right-censored insurance claims with an extension of the MBBEFD class,http://arxiv.org/abs/2310.11471v2,2023-10-16T20:43:25+00:00,Selim Gatti,Gatti,Gatti; Wüthrich,Selim Gatti; Mario V. Wüthrich,5,False,"The paper extends the MBBEFD distribution class to model lower-truncated and right-censored insurance claims, which are common in general insurance due to deductibles and policy limits.","The extended MBBEFD family can flexibly model both unimodal skewed and monotonically decreasing claim distributions, making it potentially useful for reserving under real-world policy constraints.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,40,2604.02400v1,Varying risk exposure in auto insurance: a weighted tweedie framework for experience rating an cancellation penalties,http://arxiv.org/abs/2604.02400v1,2026-04-02T15:28:37+00:00,Jean-Philippe Boucher,Boucher,Boucher; Coulibaly; Trufin,Jean-Philippe Boucher; Raïssa Coulibaly; Julien Trufin,3,False,"The paper introduces a Tweedie-based ratemaking model that accounts for mid-term policy cancellations in auto insurance, focusing on premium penalties and exposure weighting rather than claims reserving.","This work advances pricing and experience rating under policy cancellation but does not address claims development, reserve estimation, or uncertainty quantification relevant to reserving practice.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,41,2105.02344v2,Policy Learning with Adaptively Collected Data,http://arxiv.org/abs/2105.02344v2,2021-05-05T22:03:10+00:00,Ruohan Zhan,Zhan,Zhan; Ren; Athey; Zhou,Ruohan Zhan; Zhimei Ren; Susan Athey; Zhengyuan Zhou,2,False,"The paper addresses policy learning from adaptively collected data, focusing on regret bounds and reweighting estimators for decision-making in dynamic environments like healthcare or online systems.","Adaptively collected data complicates policy learning due to sample dependence and uneven treatment exposure, but a reweighted AIPW estimator can achieve minimax-optimal regret even with diminishing exploration.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,42,1805.08593v3,Confounding-Robust Policy Improvement,http://arxiv.org/abs/1805.08593v3,2018-05-22T14:10:08+00:00,Nathan Kallus,Kallus,Kallus; Zhou,Nathan Kallus; Angela Zhou,2,False,"The paper addresses robust policy learning under unobserved confounding in observational data, with applications to personalized medical treatment, but does not connect to claims reserving or actuarial practice.","The method ensures safe policy improvement under unobserved confounding by minimizing worst-case regret, but lacks relevance to insurance reserving or loss prediction.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,43,2303.01923v3,Bayesian CART models for insurance claims frequency,http://arxiv.org/abs/2303.01923v3,2023-03-03T13:48:35+00:00,Yaojun Zhang,Zhang,Zhang; Ji; Aivaliotis; Taylor,Yaojun Zhang; Lanpeng Ji; Georgios Aivaliotis; Charles Taylor,5,False,"The paper introduces Bayesian CART models for insurance claims frequency, focusing on pricing rather than reserving, with extensions to zero-inflated Poisson and MCMC-based tree selection.","While methodologically sound and interpretable, the paper's focus on pricing and risk segmentation limits its direct applicability to claims reserving tasks like IBNR estimation or run-off modelling.",False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,44,1908.11529v2,On a weighted linear matroid intersection algorithm by deg-det computation,http://arxiv.org/abs/1908.11529v2,2019-08-30T04:36:09+00:00,Hiroki Furue,Furue,Furue; Hirai,Hiroki Furue; Hiroshi Hirai,0,False,"This paper focuses on theoretical linear algebra and matroid intersection algorithms with no connection to actuarial reserving, claims development, or insurance loss estimation.",The paper presents a novel but purely theoretical algorithm for weighted linear matroid intersection that offers no practical value for claims reserving or actuarial modeling.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,45,2205.07334v1,Mack-Net model: Blending Mack's model with Recurrent Neural Networks,http://arxiv.org/abs/2205.07334v1,2022-05-15T17:09:25+00:00,Eduardo Ramos-Pérez,Ramos-Pérez,Ramos-Pérez; Alonso-González; Núñez-Velázquez,Eduardo Ramos-Pérez; Pablo J. Alonso-González; José Javier Núñez-Velázquez,9,True,"This paper blends Mack's stochastic reserving model with Recurrent Neural Networks to improve reserve estimation accuracy and uncertainty quantification, directly addressing core actuarial reserving needs.",Combining traditional actuarial models like Mack's with RNNs enhances both point estimates and risk measures for general insurance liabilities.,False
batch_b4420167-800d-416e-bb79-662ca97ad8ce_20260408_205957_parsed_success.jsonl,b4420167-800d-416e-bb79-662ca97ad8ce,20260408_205957,46,1710.07468v2,Nonparametric estimation of multivariate distribution function for truncated and censored lifetime data,http://arxiv.org/abs/1710.07468v2,2017-10-20T10:00:37+00:00,Valery Baskakov,Baskakov,Baskakov; Bartunova,Valery Baskakov; Anna Bartunova,5,False,"The paper proposes a nonparametric method for estimating multivariate distribution functions from truncated and censored data, tested in actuarial valuations of employee benefits under IAS 19, with potential applicability to general insurance reserving contexts.","While the method is statistically sound and validated in actuarial practice, its direct relevance to claims reserving is limited without explicit application to RBNS/IBNR, claim development triangles, or micro-level reserving.",False
